slot_id,record_id,layer,practice,axis,pipeline,flag,fail_mode,rollback
INS-00263,E13,android,gcd_termination,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00264,S11,native_c,gcd_termination,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00265,E20,asm_contract,gcd_termination,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00266,E13,federated_data,gcd_termination,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00267,S11,security,gcd_termination,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00268,E20,observability,gcd_termination,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00269,E13,enterprise,gcd_termination,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00270,S11,rollback,gcd_termination,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00271,E20,archive,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00272,E13,catalog,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00273,S11,android,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00274,E20,native_c,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00275,E13,asm_contract,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00276,S11,federated_data,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00277,E20,security,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00278,E13,observability,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00279,S11,enterprise,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00280,E20,rollback,audit_trail,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00281,E13,archive,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00282,S11,catalog,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00283,E20,android,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00284,E13,native_c,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00285,S11,asm_contract,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00286,E20,federated_data,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00287,E13,security,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00288,S11,observability,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00289,E20,enterprise,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00290,E13,rollback,doc_only_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00291,S11,archive,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00292,E20,catalog,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00293,E13,android,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00294,S11,native_c,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00295,E20,asm_contract,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00296,E13,federated_data,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00297,S11,security,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00298,E20,observability,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00299,E13,enterprise,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00300,S11,rollback,benchmark_gate,z_meaning,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00301,E20,archive,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00302,E13,catalog,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00303,S11,android,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00304,E20,native_c,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00305,E13,asm_contract,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00306,S11,federated_data,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00307,E20,security,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00308,E13,observability,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00309,S11,enterprise,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00310,E20,rollback,nomalloc_hot_path,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00311,E13,archive,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00312,S11,catalog,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00313,E20,android,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00314,E13,native_c,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00315,S11,asm_contract,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00316,E20,federated_data,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00317,E13,security,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00318,S11,observability,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00319,E20,enterprise,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00320,E13,rollback,q16_16,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00321,S11,archive,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00322,E20,catalog,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00323,E13,android,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00324,S11,native_c,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00325,E20,asm_contract,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00326,E13,federated_data,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00327,S11,security,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00328,E20,observability,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00329,E13,enterprise,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00330,S11,rollback,branchless_preferred,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00331,E20,archive,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00332,E13,catalog,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00333,S11,android,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00334,E20,native_c,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00335,E13,asm_contract,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00336,S11,federated_data,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00337,E20,security,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00338,E13,observability,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00339,S11,enterprise,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00340,E20,rollback,failover,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00341,E13,archive,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00342,S11,catalog,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00343,E20,android,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00344,E13,native_c,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00345,S11,asm_contract,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00346,E20,federated_data,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00347,E13,security,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00348,S11,observability,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00349,E20,enterprise,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00350,E13,rollback,rollback,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00351,S11,archive,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00352,E20,catalog,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00353,E13,android,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00354,S11,native_c,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00355,E20,asm_contract,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00356,E13,federated_data,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00357,S11,security,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00358,E20,observability,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00359,E13,enterprise,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00360,S11,rollback,watchdog,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00361,E20,archive,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00362,E13,catalog,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00363,S11,android,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00364,E20,native_c,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00365,E13,asm_contract,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00366,S11,federated_data,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00367,E20,security,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00368,E13,observability,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00369,S11,enterprise,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00370,E20,rollback,gcd_termination,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00371,E13,archive,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00372,S11,catalog,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00373,E20,android,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00374,E13,native_c,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00375,S11,asm_contract,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00376,E20,federated_data,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00377,E13,security,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00378,S11,observability,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00379,E20,enterprise,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00380,E13,rollback,audit_trail,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00381,S11,archive,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00382,E20,catalog,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00383,E13,android,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00384,S11,native_c,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00385,E20,asm_contract,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00386,E13,federated_data,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00387,S11,security,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00388,E20,observability,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00389,E13,enterprise,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,invalid_input,fallback_c
INS-00390,S11,rollback,doc_only_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00391,E20,archive,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00392,E13,catalog,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00393,S11,android,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00394,E20,native_c,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00395,E13,asm_contract,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00396,S11,federated_data,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00397,E20,security,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00398,E13,observability,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00399,S11,enterprise,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00400,E20,rollback,benchmark_gate,time_epoch,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00401,E13,archive,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00402,S11,catalog,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00403,E20,android,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00404,E13,native_c,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00405,S11,asm_contract,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00406,E20,federated_data,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00407,E13,security,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00408,S11,observability,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00409,E20,enterprise,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00410,E13,rollback,nomalloc_hot_path,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00411,S11,archive,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00412,E20,catalog,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00413,E13,android,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00414,S11,native_c,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00415,E20,asm_contract,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00416,E13,federated_data,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00417,S11,security,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00418,E20,observability,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00419,E13,enterprise,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00420,S11,rollback,q16_16,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00421,E20,archive,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00422,E13,catalog,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,fallback_c
INS-00423,S11,android,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00424,E20,native_c,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00425,E13,asm_contract,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00426,S11,federated_data,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00427,E20,security,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00428,E13,observability,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00429,S11,enterprise,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00430,E20,rollback,branchless_preferred,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00431,E13,archive,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00432,S11,catalog,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00433,E20,android,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00434,E13,native_c,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00435,S11,asm_contract,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00436,E20,federated_data,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00437,E13,security,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00438,S11,observability,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00439,E20,enterprise,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00440,E13,rollback,failover,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00441,S11,archive,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00442,E20,catalog,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00443,E13,android,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00444,S11,native_c,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00445,E20,asm_contract,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00446,E13,federated_data,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00447,S11,security,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00448,E20,observability,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00449,E13,enterprise,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00450,S11,rollback,rollback,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
INS-00451,E20,archive,watchdog,entropy,generic_safe,DOC_ONLY,missing_evidence,feature_flag_off
